Word base            L.key                Suffixes id          W.form key                     W.form
svoj                 CH#PRON.PPO#         PRON.POS#S/1#moj     PRON.PPO##|P/V/F#1             svoje
svoj                 CH#PRON.PPO#         PRON.POS#S/1#moj     PRON.PPO##|P/V/N#1             svoja
svoj                 CH#PRON.PPO#         PRON.POS#S/1#moj     PRON.PPO##|P/L/M#1             svojim
svoj                 CH#PRON.PPO#         PRON.POS#S/1#moj     PRON.PPO##|P/L/M#2             svojima
svoj                 CH#PRON.PPO#         PRON.POS#S/1#moj     PRON.PPO##|P/L/F#1             svojim
svoj                 CH#PRON.PPO#         PRON.POS#S/1#moj     PRON.PPO##|P/L/F#2             svojima
svoj                 CH#PRON.PPO#         PRON.POS#S/1#moj     PRON.PPO##|P/L/N#1             svojim
svoj                 CH#PRON.PPO#         PRON.POS#S/1#moj     PRON.PPO##|P/L/N#2             svojima
svoj                 CH#PRON.PPO#         PRON.POS#S/1#moj     PRON.PPO##|P/I/M#1             svojim
svoj                 CH#PRON.PPO#         PRON.POS#S/1#moj     PRON.PPO##|P/I/M#2             svojima
svoj                 CH#PRON.PPO#         PRON.POS#S/1#moj     PRON.PPO##|P/I/F#1             svojim
svoj                 CH#PRON.PPO#         PRON.POS#S/1#moj     PRON.PPO##|P/I/F#2             svojima
svoj                 CH#PRON.PPO#         PRON.POS#S/1#moj     PRON.PPO##|P/I/N#1             svojim
svoj                 CH#PRON.PPO#         PRON.POS#S/1#moj     PRON.PPO##|P/I/N#2             svojima
tada                 FX#ADV#VRE.KADA      -                    -                              tada
taj                  CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|S/N/M#1             taj
taj                  CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|S/N/F#1             ta
taj                  CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|S/N/N#1             to
taj                  CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|S/G/M#1             tog
taj                  CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|S/G/M#2             toga
taj                  CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|S/G/F#1             te
taj                  CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|S/G/N#1             tog
taj                  CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|S/G/N#2             toga
taj                  CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|S/D/M#1             tom
taj                  CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|S/D/M#2             tomu
taj                  CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|S/D/F#1             toj
taj                  CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|S/D/N#1             tom
taj                  CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|S/D/N#2             tomu
taj                  CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|S/A/M#1             tog
taj                  CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|S/A/M#2             toga
taj                  CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|S/A/M#3             taj
taj                  CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|S/A/F#1             tu
taj                  CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|S/A/N#1             to
taj                  CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|S/L/M#1             tom
taj                  CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|S/L/M#2             tome
taj                  CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|S/L/F#1             toj
taj                  CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|S/L/N#1             tom
taj                  CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|S/L/N#2             tome
taj                  CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|S/I/M#1             tim
taj                  CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|S/I/M#2             time
taj                  CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|S/I/F#1             tom
taj                  CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|S/I/N#1             tim
taj                  CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|S/I/N#2             time
taj                  CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|P/N/M#1             ti
taj                  CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|P/N/F#1             te
taj                  CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|P/N/N#1             ta
taj                  CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|P/G/M#1             tih
taj                  CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|P/G/F#1             tih
taj                  CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|P/G/N#1             tih
taj                  CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|P/D/M#1             tim
taj                  CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|P/D/M#2             tima
taj                  CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|P/D/F#1             tim
taj                  CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|P/D/F#2             tima
taj                  CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|P/D/N#1             tim
taj                  CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|P/D/N#2             tima
taj                  CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|P/A/M#1             te
taj                  CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|P/A/F#1             te
taj                  CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|P/A/N#1             ta
taj                  CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|P/L/M#1             tim
taj                  CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|P/L/M#2             tima
taj                  CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|P/L/F#1             tim
taj                  CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|P/L/F#2             tima
taj                  CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|P/L/N#1             tim
taj                  CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|P/L/N#2             tima
taj                  CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|P/I/M#1             tim
taj                  CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|P/I/M#2             tima
taj                  CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|P/I/F#1             tim
taj                  CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|P/I/F#2             tima
taj                  CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|P/I/N#1             tim
taj                  CH#PRON.POK#         PRON.POK##ovaj       PRON.POK##|P/I/N#2             tima
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/N/M#1             takav
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/N/M#2             takvi
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/N/F#1             takva
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/N/N#1             takvo
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/G/M#1             takva
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/G/M#2             takvoga
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/G/M#3             takvog
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/G/F#1             takve
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/G/N#1             takva
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/G/N#2             takvoga
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/G/N#3             takvog
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/D/M#1             takvu
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/D/M#2             takvomu
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/D/M#3             takvom
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/D/F#1             takvoj
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/D/N#1             takvu
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/D/N#2             takvomu
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/D/N#3             takvom
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/A/M#1             takva
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/A/M#2             takvoga
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/A/M#3             takvog
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/A/F#1             takvu
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/A/N#1             takvo
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/V/M#1             takvi
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/V/F#1             takva
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/V/N#1             takvo
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/L/M#1             takvu
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/L/M#2             takvom
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/L/M#3             takvome
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/L/F#1             takvoj
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/L/N#1             takvu
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/L/N#2             takvom
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/L/N#3             takvome
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/I/M#1             takvim
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/I/F#1             takvom
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/I/N#1             takvim
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/N/M#1             takvi
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/N/F#1             takve
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/N/N#1             takva
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/G/M#1             takvih
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/G/F#1             takvih
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/G/N#1             takvih
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/D/M#1             takvim
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/D/M#2             takvima
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/D/F#1             takvim
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/D/F#2             takvima
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/D/N#1             takvim
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/D/N#2             takvima
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/A/M#1             takve
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/A/F#1             takve
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/A/N#1             takva
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/V/M#1             takvi
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/V/F#1             takve
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/V/N#1             takva
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/L/M#1             takvim
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/L/M#2             takvima
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/L/F#1             takvim
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/L/F#2             takvima
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/L/N#1             takvim
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/L/N#2             takvima
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/I/M#1             takvim
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/I/M#2             takvima
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/I/F#1             takvim
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/I/F#2             takvima
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/I/N#1             takvim
takav                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/I/N#2             takvima
tako                 FX#ADV#NAC.KAKO      -                    -                              tako
također              FX#ADV#OST.RAZN      -                    -                              također
tamo                 FX#ADV#MJE.KAMO      -                    -                              tamo
te                   FX#CONJ#NOR          -                    -                              te
tek                  FX#ADV#VRE.KADA      -                    -                              tek
ti                   CH#PRON.OSO#         PRON.OSO#S/2#ti      PRON.OSO#S/2#|N#1              ti
ti                   CH#PRON.OSO#         PRON.OSO#S/2#ti      PRON.OSO#S/2#|G#1              tebe
ti                   CH#PRON.OSO#         PRON.OSO#S/2#ti      PRON.OSO#S/2#|G#2              te
ti                   CH#PRON.OSO#         PRON.OSO#S/2#ti      PRON.OSO#S/2#|D#1              tebi
ti                   CH#PRON.OSO#         PRON.OSO#S/2#ti      PRON.OSO#S/2#|D#2              ti
ti                   CH#PRON.OSO#         PRON.OSO#S/2#ti      PRON.OSO#S/2#|A#1              tebe
ti                   CH#PRON.OSO#         PRON.OSO#S/2#ti      PRON.OSO#S/2#|A#2              te
ti                   CH#PRON.OSO#         PRON.OSO#S/2#ti      PRON.OSO#S/2#|V#1              ti
ti                   CH#PRON.OSO#         PRON.OSO#S/2#ti      PRON.OSO#S/2#|L#1              tebi
ti                   CH#PRON.OSO#         PRON.OSO#S/2#ti      PRON.OSO#S/2#|I#1              tobom
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|S/N/M#1          tvoj
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|S/N/F#1          tvoja
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|S/N/N#1          tvoje
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|S/G/M#1          tvojeg
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|S/G/M#2          tvojega
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|S/G/M#3          tvog
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|S/G/M#4          tvoga
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|S/G/F#1          tvoje
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|S/G/N#1          tvojeg
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|S/G/N#2          tvojega
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|S/G/N#3          tvog
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|S/G/N#4          tvoga
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|S/D/M#1          tvojem
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|S/D/M#2          tvojemu
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|S/D/M#3          tvom
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|S/D/F#1          tvojoj
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|S/D/N#1          tvojem
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|S/D/N#2          tvojemu
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|S/D/N#3          tvom
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|S/D/N#4          tvomu
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|S/A/M#1          tvojeg
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|S/A/M#2          tvojega
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|S/A/M#3          tvog
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|S/A/M#4          tvoga
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|S/A/M#5          tvoj
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|S/A/F#1          tvoju
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|S/A/N#1          tvoje
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|S/V/M#1          tvoj
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|S/V/F#1          tvoja
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|S/V/N#1          tvoje
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|S/L/M#1          tvojem
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|S/L/M#2          tvom
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|S/L/M#3          tvomu
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|S/L/F#1          tvojoj
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|S/L/N#1          tvojem
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|S/L/N#2          tvom
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|S/L/N#3          tvome
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|S/I/M#1          tvojim
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|S/I/F#1          tvojom
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|S/I/N#1          tvojim
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|P/N/M#1          tvoji
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|P/N/F#1          tvoje
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|P/N/N#1          tvoja
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|P/G/M#1          tvojih
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|P/G/F#1          tvojih
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|P/G/N#1          tvojih
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|P/D/M#1          tvojim
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|P/D/M#2          tvojima
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|P/D/F#1          tvojim
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|P/D/F#2          tvojima
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|P/D/N#1          tvojim
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|P/D/N#2          tvojima
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|P/A/M#1          tvoje
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|P/A/F#1          tvoje
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|P/A/N#1          tvoja
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|P/V/M#1          tvoji
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|P/V/F#1          tvoje
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|P/V/N#1          tvoja
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|P/L/M#1          tvojim
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|P/L/M#2          tvojima
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|P/L/F#1          tvojim
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|P/L/F#2          tvojima
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|P/L/N#1          tvojim
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|P/L/N#2          tvojima
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|P/I/M#1          tvojim
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|P/I/M#2          tvojima
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|P/I/F#1          tvojim
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|P/I/F#2          tvojima
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|P/I/N#1          tvojim
ti                   CH#PRON.POS#         PRON.POS#S/1#moj     PRON.POS#S/2#|P/I/N#2          tvojima
tj.                  FX#ABBR#OTH          -                    -                              tj.
tko                  CH#PRON.UOD.IME#     PRON.UOD.IME##tko    PRON.UOD.IME##|S/N#1           tko
tko                  CH#PRON.UOD.IME#     PRON.UOD.IME##tko    PRON.UOD.IME##|S/G#1           koga
tko                  CH#PRON.UOD.IME#     PRON.UOD.IME##tko    PRON.UOD.IME##|S/D#1           kom
tko                  CH#PRON.UOD.IME#     PRON.UOD.IME##tko    PRON.UOD.IME##|S/D#2           komu
tko                  CH#PRON.UOD.IME#     PRON.UOD.IME##tko    PRON.UOD.IME##|S/A#1           koga
tko                  CH#PRON.UOD.IME#     PRON.UOD.IME##tko    PRON.UOD.IME##|S/L#1           kom
tko                  CH#PRON.UOD.IME#     PRON.UOD.IME##tko    PRON.UOD.IME##|S/L#2           kome
tko                  CH#PRON.UOD.IME#     PRON.UOD.IME##tko    PRON.UOD.IME##|S/I#1           kim
tko                  CH#PRON.UOD.IME#     PRON.UOD.IME##tko    PRON.UOD.IME##|S/I#2           kime
tko                  FX#CONJ#ODZAM        -                    -                              tko
tkogod               FX#PRON.NEO.FIX#None -                    -                              tkogod
tobože               FX#ADV#OST.SUMNJ     -                    -                              tobože
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/N/M#1             tolik
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/N/M#2             toliki
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/N/F#1             tolika
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/N/N#1             toliko
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/G/M#1             tolika
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/G/M#2             tolikoga
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/G/M#3             tolikog
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/G/F#1             tolike
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/G/N#1             tolika
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/G/N#2             tolikoga
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/G/N#3             tolikog
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/D/M#1             toliku
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/D/M#2             tolikomu
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/D/M#3             tolikom
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/D/F#1             tolikoj
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/D/N#1             toliku
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/D/N#2             tolikomu
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/D/N#3             tolikom
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/A/M#1             tolika
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/A/M#2             tolikoga
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/A/M#3             tolikog
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/A/F#1             toliku
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/A/N#1             toliko
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/V/M#1             toliki
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/V/F#1             tolika
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/V/N#1             toliko
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/L/M#1             toliku
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/L/M#2             tolikom
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/L/M#3             tolikome
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/L/F#1             tolikoj
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/L/N#1             toliku
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/L/N#2             tolikom
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/L/N#3             tolikome
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/I/M#1             tolikim
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/I/F#1             tolikom
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|S/I/N#1             tolikim
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/N/M#1             toliki
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/N/F#1             tolike
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/N/N#1             tolika
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/G/M#1             tolikih
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/G/F#1             tolikih
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/G/N#1             tolikih
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/D/M#1             tolikim
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/D/M#2             tolikima
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/D/F#1             tolikim
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/D/F#2             tolikima
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/D/N#1             tolikim
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/D/N#2             tolikima
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/A/M#1             tolike
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/A/F#1             tolike
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/A/N#1             tolika
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/V/M#1             toliki
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/V/F#1             tolike
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/V/N#1             tolika
tolik                CH#PRON.POK#         PRON.POK##ovakav     PRON.POK##|P/L/M#1             tolikim
